Place,Movie Title,Rating,Year,Reviews
"3,792",Do Lafzon Ki Kahani,6.4,2016,17
"3,793",Udta Punjab,7.7,2016,15
"3,794",Teen Taal,8.0,2016,0
"3,795",Lens,6.6,2016,14
"3,796",Aa Jao Please,7.6,2016,0
"3,797",Rifle Ganj,6.2,2016,0
"3,798",Junooniyat,4.1,2016,7
"3,799",Rough Book,6.8,2016,6
"3,800",7 Hours to Go,5.6,2016,4
"3,801",A Scandall,3.1,2016,2
"3,802",Dil Toh Deewana Hai,7.0,2016,0
"3,806",Kerry on Kutton,5.7,2016,1
"3,807",Shorgul,5.7,2016,3
"3,808",Money Back Guarantee,4.7,2016,0
"3,810",Sultan,7.0,2016,23
"3,812",Chhupam Chhaai,8.5,2016,6
"3,813",Great Grand Masti,3.7,2016,15
"3,814",Kabali,6.1,2016,8
"3,815",Madaari,7.6,2016,6
"3,816",Love Ke Funday,7.2,2016,0
"3,817",Cryptic Road,8.6,2016,0
"3,818",Dishoom,5.1,2016,7
"3,819",Mission Tiger,6.0,2016,0
"3,821",The Legend of Michael Mishra,4.4,2016,10
"3,822",Fever,4.7,2016,10
"3,823",Hai Apna Dil Toh Awara,6.8,2016,1
"3,824",Dulhan Chahi Pakistan Se,5.6,2016,1
"3,825",Budhia Singh: Born to Run,7.6,2016,20
"3,827",Mohenjo Daro,5.6,2016,14
"3,828",Rustom,7.0,2016,1
"3,832",Happy Bhag Jayegi,6.4,2016,2
"3,833",Meeradha,7.2,2016,1
"3,834",Warrior Savitri,4.0,2016,5
"3,835",A Flying Jatt,3.1,2016,7
"3,836",Missing on A Weekend,5.0,2016,3
"3,837",Red Bluff,9.0,2016,0
"3,840",To B or Not to B,9.2,2016,0
"3,841",Akira,5.9,2016,25
"3,842",Yea Toh Two Much Ho Gayaa,3.6,2016,1
"3,843",Sunshine Music Tours & Travels,6.8,2016,0
"3,844",Mukti Bhawan,7.0,2016,16
"3,846",Tiger,6.5,2016,1
"3,847",Baar Baar Dekho,5.4,2016,17
"3,848",A Death in the Gunj,7.4,2016,20
"3,849",Freaky Ali,5.0,2016,22
"3,850",Dil Sala Sanki,5.3,2016,0
"3,853",Ek Kahani Julie Ki,5.2,2016,0
"3,854",Lion,8.0,2016,20
"3,855",Dev Bhoomi,7.2,2016,15
"3,856",Anatomy of Violence,5.2,2016,1
"3,857",Pink,8.1,2016,10
"3,858",Raaz Reboot,4.4,2016,4
"3,859",Chapekar Brothers,8.0,2016,0
"3,860",Banjo,5.0,2016,8
"3,861",Days of Tafree,6.9,2016,10
"3,862",Wah Taj,5.4,2016,3
"3,864",Ye Kaisa Pal Do Pal Ka Pyar,8.9,2016,0
"3,865",M.S. Dhoni: The Untold Story,7.9,2016,4
"3,866",Pihu,6.7,2016,4
"3,867",Tope,5.9,2016,2
"3,868",Two Desires and a Dream,No ratings,2016,1
"3,869",Brina,6.7,2016,0
"3,870",Mirzya,4.6,2016,6
"3,871",MSG the Warrior: Lion Heart,7.2,2016,23
"3,872",Tutak Tutak Tutiya,5.5,2016,6
"3,873",Bole India Jai Bhim,6.3,2016,0
"3,874",A Billion Colour Story,8.1,2016,20
"3,878",1:13:7 Ek Tera Saath,6.1,2016,1
"3,879",Fuddu,4.8,2016,1
"3,880",Gandhigiri,4.6,2016,2
"3,881",Beiimaan Love,2.9,2016,3
"3,882",Saat Uchakkey,5.6,2016,9
"3,883",Anna,5.5,2016,1
"3,884","Anna, Kisan Baburao Hazare",6.0,2016,1
"3,885",Motu Patlu: King of Kings,6.7,2016,5
"3,887",Love Day,4.5,2016,0
"3,888",My Father Iqbal,8.0,2016,0
"3,889",Mmirsa,8.6,2016,3
"3,890",Railway Children,7.7,2016,19
"3,894",Lipstick Under My Burkha,6.8,2016,8
"3,895",Trapped,7.5,2016,24
"3,896",Shivaay,6.1,2016,25
"3,897",Ae Dil Hai Mushkil,5.8,2016,9
"3,898",Bhaiyyajaan,4.8,2016,0
"3,902",Moh Maya Money,5.7,2016,8
"3,904",Mahayoddha Rama,7.8,2016,0
"3,905",Crd,6.1,2016,4
"3,906",Rock On 2,4.9,2016,20
"3,908",Dongri Ka Raja,4.2,2016,2
"3,909",Amir Salman Shahrukh,5.8,2016,0
"3,910",Yeh Hai Lollipop,6.4,2016,3
"3,911",Chaar Sahibzaade 2: Rise of Banda Singh Bahadur,8.5,2016,6
"3,912",Hello Mumbai: Salaam Mumbai,3.7,2016,6
"3,913",Force 2,6.2,2016,16
"3,914",Tum Bin 2,4.8,2016,15
"3,915",Dear Zindagi,7.4,2016,7
"3,916",Six X,6.2,2016,0
"3,917",Saansein: The Last Breath,3.0,2016,3
"3,918",The Last Tale of Kayenaat,6.8,2016,0
"3,919",Kahaani 2,6.6,2016,11
"3,920",Harikatha Prasanga,6.7,2016,0
"3,922",Befikre,4.1,2016,16
"3,924",30 Minutes,5.2,2016,0
"3,926",Wajah Tum Ho,4.4,2016,4
"3,927",Veergatha,5.1,2016,0
"3,928",Gang of Littles,6.0,2016,0
"3,929",Shor Se Shuruaat,6.6,2016,2
"3,930",Dangal,8.3,2016,16
"3,932",Motu Patlu - The Invisible Plane,5.0,2016,0
"3,940",Uhi Milte Rahenge,7.8,2016,0
"3,941",Jango,3.1,2016,0
"3,942",In Search of Life,No ratings,2016,1
"3,944",417 Miles,6.4,2016,0
"3,945",Jab Tum Kaho,5.6,2016,1
"3,948",Pinky Beauty Parlour,8.7,2016,0
"3,951",Satra Ko Shaadi Hai,2.5,2016,0
"3,961",Bhouri,6.6,2016,16
"3,974",Super Bheem Hawa Mein Halla,8.4,2016,0
"3,984",Bal Ganesh and the PomZom Planet,4.3,2017,0
"3,985",Poorna,7.7,2017,22
"3,986",Prakash Electronic,4.8,2017,0
"3,987",OK Jaanu,5.2,2017,15
"3,988",Shatamanam Bhavati,7.0,2017,3
"3,990",Weather Report,9.4,2017,0
"3,991",Ashley,3.9,2017,0
"3,992",Majaz: Ae Gham-e-Dil Kya Karun,6.2,2017,0
"3,993",Raees,6.6,2017,22
"3,994",Kaabil,7.1,2017,4
"3,995",Pinti Ka Sabun,8.8,2017,1
"3,996",Turup (Checkmate),8.4,2017,1
"3,997",Maroon,5.1,2017,9
"3,998",Alif,6.5,2017,1
"4,000",Jolly LLB 2,7.2,2017,9
